,GameId,index,Unnamed: 0,Joueurs,Résultat,Précision,Coups,Date,Unnamed: 6,Link,Countries_w,Countries_b
0,e4c5621ac3eec6fb91249ed3b9cf830f19808f6f,0,3 min,Saturnix2025  (644)  sorodax  (540),1  0,51.1  47.4,34,23 avr. 2022,,https://www.chess.com/game/live/44452742797,'Italy','Comoros'
1,57b51d766140e1746609c2bff6ebd4dfae0ea1c3,1,3 min,sholehTE  (508)  sorodax  (546),0  1,34.2  33.6,26,23 avr. 2022,,https://www.chess.com/game/live/44452184327,'United States','Comoros'
2,d95a22b85d2ec765359fc94585b4ec3fe52fb5ad,2,3 min,sorodax  (539)  sholehTE  (515),0  1,58.8  81.8,21,23 avr. 2022,,https://www.chess.com/game/live/44451660031,'Comoros','United States'
3,b29315bf1122880fa94f019049613bccd9927133,3,10 min,sorodax  (911)  vinpat95  (939),1  0,61.1  57.1,28,23 avr. 2022,,https://www.chess.com/game/live/44434140909,'Comoros','United States'
4,d14d2d853d7e4a5d800162155c5d671ed5da458b,4,10 min,sorodax  (902)  silvergohan66  (841),1  0,64  69.8,16,23 avr. 2022,,https://www.chess.com/game/live/44425212521,'Comoros','Mexico'
5,2d39d18a330435cc91e12d67196d900e121357ca,5,3 min,sorodax  (548)  Max_katch  (549),0  1,64.6  75.2,43,22 avr. 2022,,https://www.chess.com/game/live/44398175311,'Comoros','United States'
6,49dbdde7a393f339040564f41008a691d81f7480,6,3 min,wellserrano  (519)  sorodax  (556),0  1,76.4  78.6,26,22 avr. 2022,,https://www.chess.com/game/live/44390989755,'Brazil','Comoros'
7,066dc03f41dd4b82b61922077a8a50373e14f5f1,7,3 min,sorodax  (548)  Derwodes  (574),1  0,79.8  54.1,15,22 avr. 2022,,https://www.chess.com/game/live/44389854775,'Comoros','Germany'
8,236805140c6bd21d962af4c2a97795de0e26cf57,8,3 min,sorodax  (539)  staci9486  (515),1  0,64.4  49.4,19,22 avr. 2022,,https://www.chess.com/game/live/44384966809,'Comoros','United States'
9,bc58be70d78eeac714297bb9ff3cbbc2f6fd465c,9,3 min,staci9486  (523)  sorodax  (531),1  0,74.4  67.1,51,22 avr. 2022,,https://www.chess.com/game/live/44384446131,'United States','Comoros'
10,5533702973c22b0aecf1a829e98088293eb2462e,10,3 min,AndreaOlla  (557)  sorodax  (540),0  1,48.9  46.4,36,22 avr. 2022,,https://www.chess.com/game/live/44383899439,'Italy','Comoros'
11,aa46429fad848e3ad7150fc6f3ea7cf0e2f51a60,11,3 min,Literey  (515)  sorodax  (531),0  1,63.9  77.6,24,22 avr. 2022,,https://www.chess.com/game/live/44383752697,'United States','Comoros'
12,1310ce02365a57e7b3cecbeaf8e6c09d49cc5ed7,12,10 min,roopkumarmogili  (940)  sorodax  (895),1  0,72.4  61.3,45,22 avr. 2022,,https://www.chess.com/game/live/44365762803,'India','Comoros'
13,d403eb072db0120599cf1e39f321126a59a60827,13,10 min,sorodax  (902)  Mekswoll  (875),0  1,64.4  79.4,28,22 avr. 2022,,https://www.chess.com/game/live/44364608905,'Comoros','Belgium'
14,38e057855ca47ed62d3434d0489648dbc0d893f1,14,3 min,sorodax  (523)  wreckondwit  (609),0  1,59.5  59.5,35,22 avr. 2022,,https://www.chess.com/game/live/44357979179,'Comoros','United States'
15,e78f14bb29f639f7eb7a3a084b0ee941409d7477,15,3 min,sorodax  (529)  robertg125  (662),1  0,91.9  78.7,34,22 avr. 2022,,https://www.chess.com/game/live/44357431571,'Comoros','United States'
16,9dbea1ebf1b8c3fe2d5f522bf3c3996dbf7f14be,16,3 min,robertg125  (673)  sorodax  (518),1  0,94.5  79.8,40,22 avr. 2022,,https://www.chess.com/game/live/44357391933,'United States','Comoros'
17,ec1946e724b5e88e73cc1ee0e6456973b6724d2e,17,10 min,jibinoosae  (850)  sorodax  (911),1  0,48.7  52.2,50,22 avr. 2022,,https://www.chess.com/game/live/44355018145,'India','Comoros'
18,a1526602f1fcd077a35e8db6114d07908efa61f9,18,10 min,Samueloni05  (837)  sorodax  (921),0  1,64.1  70.5,44,22 avr. 2022,,https://www.chess.com/game/live/44347175441,'Nigeria','Comoros'
19,cc60c96e9055f42ac1b0d36f17fd46798466ccb3,19,10 min,sorodax  (915)  armanelis  (939),0  1,80.7  93.1,40,21 avr. 2022,,https://www.chess.com/game/live/44313557383,'Comoros','International'
20,63d5de4ee76c5834d08654a88f2e5f4cbdade05c,20,10 min,sorodax  (923)  EmperorKellanved  (909),1  0,67.1  60.9,20,21 avr. 2022,,https://www.chess.com/game/live/44310658523,'Comoros','Czech Republic'
21,150cd380ca9a98d0c540c118ee94df7336b0fe8f,21,10 min,Tarzan0319  (922)  sorodax  (915),1  0,76.4  64,39,21 avr. 2022,,https://www.chess.com/game/live/44300487265,'United States','Comoros'
22,04aefd3406d14b03c4de351117d715a4346ef963,22,10 min,sorodax  (923)  JosuaLuong  (943),0  1,53  78.1,9,21 avr. 2022,,https://www.chess.com/game/live/44300416545,'Comoros','Germany'
23,1fc49bf9e3fb1d5a6693b875c1a0e1c7a124c79d,23,10 min,baconsbakin  (907)  sorodax  (931),0  1,62.1  76.2,35,21 avr. 2022,,https://www.chess.com/game/live/44291426709,'United States','Comoros'
24,5b59bb3b24f0af7120b4c9806cb83eac774dfcd0,24,10 min,Dumbledores-army  (874)  sorodax  (923),0  1,51.7  55.1,36,21 avr. 2022,,https://www.chess.com/game/live/44290293233,'Netherlands','Comoros'
25,fbe2d4c64313b4a799c55aa5828ed1fb641366c0,25,10 min,sorodax  (916)  FrankBre  (920),0  1,65.6  78.1,41,21 avr. 2022,,https://www.chess.com/game/live/44277571935,'Comoros','Norway'
26,ab310c63d6cd82ddd41ff8bac389efcd07a28fe0,26,10 min,sorodax  (924)  ajpaeth  (873),1  0,67.8  66.7,37,20 avr. 2022,,https://www.chess.com/game/live/44208266369,'Comoros','United States'
27,8c84d1f18b31ac5d84b9cd41a9d5a2e251e88c86,27,10 min,sorodax  (917)  tkittilson  (940),1  0,75.1  57.8,35,20 avr. 2022,,https://www.chess.com/game/live/44207054115,'Comoros','United States'
28,7f25953de613bb37bf3042f7007b846cae2ccb1b,28,10 min,syalchemy  (958)  sorodax  (908),1  0,69.6  38.7,17,20 avr. 2022,,https://www.chess.com/game/live/44206522391,'Spain','Comoros'
29,9434c104f521f69b00ad894132010eaa7ff9828e,29,10 min,Tibu969  (885)  sorodax  (915),0  1,58.3  72.4,16,20 avr. 2022,,https://www.chess.com/game/live/44205926055,'Colombia','Comoros'
30,d926530eb17797fdc7b620adcf16a2417c2a31c4,30,10 min,sorodax  (907)  Ujjwal2990  (951),0  1,61  68.5,35,20 avr. 2022,,https://www.chess.com/game/live/44204749809,'Comoros','India'
31,61dbefb9bde60d932488215a8838f33d6573a950,31,10 min,baldi_giovanni97  (911)  sorodax  (914),0  1,61.9  73.1,35,20 avr. 2022,,https://www.chess.com/game/live/44184305925,'Italy','Comoros'
32,3aae98c42b9a273549f91c6b6d7298e0006c7cd9,32,10 min,eaventyr  (926)  sorodax  (906),1  0,82.5  69,34,20 avr. 2022,,https://www.chess.com/game/live/44181872471,'Denmark','Comoros'
33,d52c9a9eb979ab5c512b2b5999724a2e14594366,33,10 min,sorodax  (914)  shivsoc  (861),1  0,73.5  64,40,20 avr. 2022,,https://www.chess.com/game/live/44180736379,'Comoros','United States'
34,55e4b9fde432264c757863cba80bfd2585f10525,34,10 min,mangymongoose  (872)  sorodax  (907),½  ½,72.7  60.5,54,20 avr. 2022,,https://www.chess.com/game/live/44178304487,'United States','Comoros'
35,f09ffe79399bca728fe7a1d6a60babc747288622,35,10 min,sorodax  (908)  szym205  (892),0  1,48.2  66.7,7,20 avr. 2022,,https://www.chess.com/game/live/44178277751,'Comoros','Poland'
36,8bdfa951327169c7af069773466c9d12b1150104,36,10 min,I_love_latinas  (878)  sorodax  (917),0  1,61.4  75.7,47,20 avr. 2022,,https://www.chess.com/game/live/44174713683,'United States','Comoros'
37,eb0def04e84b35880a811fff18ca5d236fa8eb68,37,10 min,sorodax  (910)  SteadyBoa  (929),0  1,72.3  76.4,65,20 avr. 2022,,https://www.chess.com/game/live/44166875395,'Comoros','Canada'
38,26db055ef1bead35bd656959249f665c2deed044,38,10 min,sorodax  (918)  jose1104504  (950),0  1,67.6  78.4,29,19 avr. 2022,,https://www.chess.com/game/live/44126049489,'Comoros','Mexico'
39,baa61b859834a867f04439526c9f3bf2c58c4b04,39,10 min,szazrael  (950)  sorodax  (926),1  0,88  78.2,33,19 avr. 2022,,https://www.chess.com/game/live/44117177201,'United Kingdom','Comoros'
40,04c2604516efccb026afbba0d73295f1958d28a0,40,1 min,Thithiti  (586)  sorodax  (569),0  1,68.1  64.2,32,19 avr. 2022,,https://www.chess.com/game/live/44115285283,'France','Comoros'
41,b09d177f4fa9e3329d907bb091c0b0a3ddac8c3d,41,10 min,sorodax  (934)  Denze7Washington  (981),1  0,51  54.6,52,19 avr. 2022,,https://www.chess.com/game/live/44113509335,'Comoros','France'
42,1fc29b83f60fab904b8cf08829ade769b79ffed5,42,10 min,sorodax  (924)  Bvickers4thewin  (958),0  1,72.8  77.5,56,19 avr. 2022,,https://www.chess.com/game/live/44112338431,'Comoros','United States'
43,b5bb739f7c812581b912f962b2f70237dd25be91,43,10 min,Bvickers4thewin  (950)  sorodax  (932),1  0,73.3  46.1,10,19 avr. 2022,,https://www.chess.com/game/live/44112298739,'United States','Comoros'
44,5376ca5d142906670be2505a604bac6f984902c4,44,10 min,nbolter  (955)  sorodax  (940),1  0,93.2  81.5,45,19 avr. 2022,,https://www.chess.com/game/live/44069727033,'United States','Comoros'
45,f96a2d3f3a17fbbafa0c7b833809af0995a97a49,45,10 min,sorodax  (948)  LangWeir  (1012),0  1,72.2  82.7,57,19 avr. 2022,,https://www.chess.com/game/live/44068474465,'Comoros','Canada'
46,94a72503906c979e8b7ce8c4002f69fe5077d2c3,46,10 min,anasAlzhrani10  (1004)  sorodax  (955),1  0,57.8  52.1,51,18 avr. 2022,,https://www.chess.com/game/live/43974344755,'Saudi Arabia','Comoros'
47,ef105e651b2f90cacbc631db1771c3b62ca6b071,47,10 min,sorodax  (962)  JosephAMarino  (1055),0  1,76.6  83.6,44,17 avr. 2022,,https://www.chess.com/game/live/43951449449,'Comoros','United States'
48,b800d07b9bdc4f0d8db53b410c0a3307e80aa4ea,48,10 min,Spyn404  (965)  sorodax  (968),0  1,68  80.8,20,17 avr. 2022,,https://www.chess.com/game/live/43950875605,'United States','Comoros'
49,fc592107346b369e4c0d77f802168dbcb1850ea2,49,10 min,sorodax  (960)  tarastym  (930),1  0,67.6  25.9,10,17 avr. 2022,,https://www.chess.com/game/live/43950399857,'Comoros','Ukraine'
50,efc67124b31bb202e3763ae337778d7810cf2266,0,1 min,xxfroxx  (597)  sorodax  (560),1  0,30.5  29.7,27,17 avr. 2022,,https://www.chess.com/game/live/43943179157,'Spain','Comoros'
51,f224a0843b11ad6738ad63f1c7a42f0107ae2dd5,1,10 min,nallak0301  (915)  sorodax  (952),0  1,76.9  82.6,30,17 avr. 2022,,https://www.chess.com/game/live/43923326671,'United States','Comoros'
52,e89eebd204286e71666e66874d27f6c1c7e9d310,2,10 min,sorodax  (945)  zaraboum  (983),0  1,68  79.2,56,17 avr. 2022,,https://www.chess.com/game/live/43890884673,'Comoros','France'
53,b81e967cba8608c26f6bf18cc731a0b351927914,3,10 min,sorodax  (952)  Revel10  (938),1  0,92.5  55.1,15,17 avr. 2022,,https://www.chess.com/game/live/43890325667,'Comoros','United Kingdom'
54,67d9410b8ab4ac6f9188d064c6a37136ffda8900,4,10 min,sorodax  (944)  hani504504  (939),1  0,67.7  52.6,23,17 avr. 2022,,https://www.chess.com/game/live/43889728385,'Comoros','United States'
55,86c3170959918bc112887718c087490a27aaf9da,5,10 min,Kurgiss  (988)  sorodax  (936),1  0,90  81.4,48,17 avr. 2022,,https://www.chess.com/game/live/43889131493,'United Kingdom','Comoros'
56,096544c0f24e33c79ba7340edfd3cc282bd12fc6,6,10 min,RookedAgain2  (927)  sorodax  (943),0  1,75.6  90,36,16 avr. 2022,,https://www.chess.com/game/live/43851298365,'United States','Comoros'
57,cb7f7caddbef277d2ac9c53f540c2370e2490936,7,10 min,Bartlomiej7109  (1012)  sorodax  (935),1  0,71.5  64.6,64,15 avr. 2022,,https://www.chess.com/game/live/43790789479,'Poland','Comoros'
58,8ce2c19ea38ebd5d2f2f2be5eb545fc85ef399b0,8,10 min,sorodax  (942)  Elikh137  (975),½  ½,58.8  55,67,15 avr. 2022,,https://www.chess.com/game/live/43761319531,'Comoros','Lebanon'
59,c62fb53c42a8140426ed95ee95aeb156b8807278,9,10 min,sorodax  (941)  Bakchack  (935),0  1,68.5  72.5,74,15 avr. 2022,,https://www.chess.com/game/live/43759484775,'Comoros','Norway'
60,2eece3f900b55e696997804151284bcff3edad4a,10,10 min,kches88  (965)  sorodax  (950),1  0,90.9  85,56,15 avr. 2022,,https://www.chess.com/game/live/43755924451,'Unknown','Unknown'
61,e278ff180ff96623bf6a080ead46a484e946547f,11,10 min,TedAtl  (993)  sorodax  (958),1  0,71.4  53.4,23,15 avr. 2022,,https://www.chess.com/game/live/43742709269,'United States','Comoros'
62,67309c86848f4ee558fc256a79f2995be131a69a,12,10 min,dottsarooney  (989)  sorodax  (966),0  1,64  73.6,36,15 avr. 2022,,https://www.chess.com/game/live/43713338607,'Ireland','Comoros'
63,125736c42dcc35ea586fc509e02e30241957690f,13,10 min,sorodax  (957)  Rajesh27599  (919),1  0,82.1  62.1,27,15 avr. 2022,,https://www.chess.com/game/live/43712160285,'Comoros','India'
64,52051ab03856e8a5a969706ade1bbfc9b9216fe9,14,1 min,sorodax  (567)  PCLuffy813  (595),1  0,56.6  63.5,41,14 avr. 2022,,https://www.chess.com/game/live/43710893663,'Comoros','United States'
65,3753579d8b3372b79e61ac64e403405a97f56c87,15,1 min,sorodax  (558)  IowaMike  (602),½  ½,68.9  65,26,14 avr. 2022,,https://www.chess.com/game/live/43710860449,'Comoros','United States'
66,b3e6bca3c46f277d8025dd8be1df3e25851dca71,16,1 min,sorodax  (557)  tariksabotic  (614),0  1,54.2  70,31,14 avr. 2022,,https://www.chess.com/game/live/43710367583,'Comoros','Bosnia-Herzegovina'
67,9fb58bdfb176d84c02b2852cdf9ab05ba26d2050,17,1 min,solo313  (561)  sorodax  (564),0  1,58.6  68.1,34,14 avr. 2022,,https://www.chess.com/game/live/43674975237,'United States','Comoros'
68,fea88fbe904124f135dab0390412b4e052f8df39,18,10 min,novoz1  (948)  sorodax  (949),0  1,71.3  71.1,23,14 avr. 2022,,https://www.chess.com/game/live/43673761543,'Scotland','Comoros'
69,fbfe6e52450360ecb7ddedfb5549252e4c1a62d8,19,10 min,Cafougna  (979)  sorodax  (941),1  0,81.1  76.4,65,14 avr. 2022,,https://www.chess.com/game/live/43673157639,'France','Comoros'
70,daa2d231510e69662138effbd8403e0132e7390a,20,1 min,sorodax  (556)  Dr_Doygun  (557),0  1,74.5  65.9,37,14 avr. 2022,,https://www.chess.com/game/live/43673118273,'Comoros','Australia'
71,93493e0ece9faf32e5c9a11dac7d1b6f3869778f,21,1 min,sorodax  (564)  amiraa172  (547),1  0,79  84.6,31,14 avr. 2022,,https://www.chess.com/game/live/43666472045,'Comoros','Egypt'
72,1bc4b0faffe42551c9a2259048f57ef7cda705c9,22,1 min,Manish7311  (567)  sorodax  (556),0  1,71.9  80.2,30,14 avr. 2022,,https://www.chess.com/game/live/43665941457,'India','Comoros'
73,1c3afad7f887de905829fec34206452eb4b3082e,23,1 min,Pocho684  (598)  sorodax  (547),0  1,58  66.3,25,14 avr. 2022,,https://www.chess.com/game/live/43665907407,'Peru','Comoros'
74,b17add091895b582aaf0ae07e141eda113f44723,24,1 min,sorodax  (537)  superood  (547),1  0,86.5  49.7,13,14 avr. 2022,,https://www.chess.com/game/live/43665883977,'Comoros','United States'
75,23645f1de81a6c988eb7b8a253e68a36a8bb47b7,25,1 min,superood  (556)  sorodax  (528),1  0,69  53.9,19,14 avr. 2022,,https://www.chess.com/game/live/43665868003,'United States','Comoros'
76,3f9740eb9eb691d9a159d0dc1c526173567a48a7,26,1 min,sorodax  (536)  dvlX13  (529),1  0,66.2  62.8,22,14 avr. 2022,,https://www.chess.com/game/live/43654802125,'Comoros','India'
77,04d74890859369a4455108e924571a3212cd95cf,27,10 min,RenaultM5  (976)  sorodax  (948),1  0,82.8  76.5,42,13 avr. 2022,,https://www.chess.com/game/live/43623573983,'Canada','Comoros'
78,8daed89278d8fe06c1eb1201adb54f3874ebd300,28,1 min,sorodax  (528)  chdiegoss  (557),1  0,50.6  50.5,27,13 avr. 2022,,https://www.chess.com/game/live/43614007997,'Comoros','Chile'
79,abc48cdf912bd67f5d2195b5cd1766f473b71536,29,1 min,sorodax  (519)  Jolyon34  (554),0  1,79.6  81.6,35,13 avr. 2022,,https://www.chess.com/game/live/43613378607,'Comoros','United Kingdom'
80,f91365e1fd3acc6664e8549c639938fc286736a5,30,10 min,fisherman212  (1052)  sorodax  (956),1  0,71.7  64.1,51,13 avr. 2022,,https://www.chess.com/game/live/43588829943,'Georgia','Comoros'
81,b02f64295d8b6298777b8f2a5f639393e1d1233c,31,1 min,sorodax  (527)  Anton_Usov  (623),1  0,69.8  74.6,43,13 avr. 2022,,https://www.chess.com/game/live/43579794561,'Comoros','Germany'
82,01888f096a7c1d3ba21a6ba5fb73d8c80e6ab2cc,32,1 min,Anton_Usov  (634)  sorodax  (516),1  0,66.2  71.2,33,13 avr. 2022,,https://www.chess.com/game/live/43579769031,'Germany','Comoros'
83,5deb366dfb8d5e222cd001ab857a18d043dbdd35,33,1 min,sorodax  (522)  Anton_Usov  (628),1  0,81  64.1,30,13 avr. 2022,,https://www.chess.com/game/live/43579750807,'Comoros','Germany'
84,ee0b4fa06d422a733c43ae3b3c28e91b115c493f,34,1 min,sorodax  (511)  IamSayantanXD  (481),1  0,71.3  67.6,41,13 avr. 2022,,https://www.chess.com/game/live/43569538889,'Comoros','India'
85,1ef31b1cfe3710cf99c597c6877b6ab6670e0f23,35,3 min,ddeby  (537)  sorodax  (523),1  0,61.9  55.8,25,12 avr. 2022,,https://www.chess.com/game/live/43517968675,'Poland','Comoros'
86,98848a0f38e48cf148622e46c634276140b19bcd,36,10 min,sorodax  (962)  DenverBroseph  (1043),0  1,69  74.2,59,12 avr. 2022,,https://www.chess.com/game/live/43500621421,'Comoros','United States'
87,35605382c804f241507b39c4c6dd2832d063f36f,37,10 min,sorodax  (968)  EmackNChz  (975),0  1,67.1  78.3,65,12 avr. 2022,,https://www.chess.com/game/live/43477192937,'Comoros','United States'
88,b2deaff6752dd637b398ca624a5fbf44c7c8c151,38,10 min,Rockfire3009  (977)  sorodax  (976),1  0,67  58.2,23,11 avr. 2022,,https://www.chess.com/game/live/43451964733,'France','Comoros'
89,230ccdc06a1693e3da699a92bbc36f92a254d6eb,39,10 min,Athemiss  (1023)  sorodax  (984),0  1,56.9  70.2,15,11 avr. 2022,,https://www.chess.com/game/live/43450819919,'Brazil','Comoros'
90,8bffccc2780b2274574f2514e7741885d0d27bca,40,10 min,sorodax  (975)  mtaa324  (1016),0  1,58.8  70.8,40,11 avr. 2022,,https://www.chess.com/game/live/43445429161,'Comoros','Pakistan'
91,95412b43deeb2b76ad0bd5c6ea40d0bbd63a9b23,41,5 min,boris668  (602)  sorodax  (531),1  0,82.9  74.6,53,11 avr. 2022,,https://www.chess.com/game/live/43416036881,'South Africa','Comoros'
92,decbde249512af9570524e4205123b92024284f8,42,10 min,Sekhsveta  (999)  sorodax  (982),0  1,62.6  69.4,83,10 avr. 2022,,https://www.chess.com/game/live/43358979257,'International','Comoros'
93,274bcd16d7aa40b8a44cfad6ffe12c5e36cebc38,43,3 min,sorodax  (538)  AlbertiniChess  (590),0  1,59.6  78.9,8,10 avr. 2022,,https://www.chess.com/game/live/43331396247,'Comoros','Colombia'
94,6700cf0d69c368e7c87dfa223b8f6c1004cabbe0,44,3 min,vishtal  (618)  sorodax  (545),1  0,72.6  57.5,25,9 avr. 2022,,https://www.chess.com/game/live/43272641973,'United Kingdom','Comoros'
95,299b12f5703fafbe682c2bcc0cc8670c52d6efb0,45,3 min,sorodax  (552)  heliomaffia  (584),0  1,85.2  83.9,49,9 avr. 2022,,https://www.chess.com/game/live/43272044833,'Comoros','Brazil'
96,f990831a1569f8bc4f48dd304f2dd7c23a18e9bd,46,3 min,Dhornpout  (555)  sorodax  (560),0  1,40.8  65.1,9,9 avr. 2022,,https://www.chess.com/game/live/43272017597,'United States','Comoros'
97,4ad7704a2c98fdb6296f10a2a1abcfe04551dfab,47,3 min,sorodax  (552)  callibobs  (580),0  1,72.8  81.8,30,9 avr. 2022,,https://www.chess.com/game/live/43271951435,'Comoros','United Kingdom'
98,c5fbd4125c1e4293a2d5ce7cc910e9a5fbe6c021,48,1 min,sorodax  (503)  utkarshs3  (466),1  0,32.3  28.5,25,9 avr. 2022,,https://www.chess.com/game/live/43268414569,'Comoros','India'
99,ac0deeb8e30165585a1ba4f3d6e987e95d3bd873,49,1 min,MichelangeloCalori  (507)  sorodax  (496),0  1,64.2  60,39,9 avr. 2022,,https://www.chess.com/game/live/43268365445,'Portugal','Comoros'
100,bc7ada683cf7cda50901e9f379ffc6783d4c6141,0,1 min,sorodax  (487)  trentgarland00  (518),0  1,63.2  79.3,25,9 avr. 2022,,https://www.chess.com/game/live/43267851497,'Comoros','United States'
101,c2ecd82f04458637fc953af2f6957923cdb7ee60,1,1 min,FoulerIII  (500)  sorodax  (495),1  0,87.9  76.4,26,9 avr. 2022,,https://www.chess.com/game/live/43197543307,'United States','Comoros'
102,07e3f901f22266436f2394cd7db0eff9e9c92980,2,1 min,sorodax  (503)  rjmpeon4  (551),0  1,68.1  65.9,23,9 avr. 2022,,https://www.chess.com/game/live/43197032001,'Comoros','Colombia'
103,b153a4e175e85f39c63f8e571bfa74a4d5cb8b51,3,1 min,WolfSauce  (565)  sorodax  (510),1  0,65.2  55.1,25,9 avr. 2022,,https://www.chess.com/game/live/43197004533,'United States','Comoros'
104,a0e42e4ff5f61ecfc064d579d85ec5e273bd0e75,4,10 min,sorodax  (973)  CHAHUIZTLE  (982),0  1,78.7  87.5,52,8 avr. 2022,,https://www.chess.com/game/live/43186202687,'Comoros','Mexico'
105,a46242fcd435cb2dc4292202a1dfb50fa0d39d2f,5,10 min,ET3967  (978)  sorodax  (981),0  1,59.3  62.2,46,8 avr. 2022,,https://www.chess.com/game/live/43185029675,'United Kingdom','Comoros'
106,0d419a3a1a83ec987a8c9757579d70e5366f71cf,6,10 min,Urtasun2  (966)  sorodax  (973),1  0,83.6  78.6,46,8 avr. 2022,,https://www.chess.com/game/live/43180256387,'Spain','Comoros'
107,abec072c2268136ff4dd6a23e4ebcf8e52c5f8e0,7,10 min,rurimeyjes  (1043)  sorodax  (982),1  0,78.4  70.8,36,8 avr. 2022,,https://www.chess.com/game/live/43179604931,'Spain','Comoros'
108,66299592f7c14ed43aff95448ca0cb6d8938e009,8,3 min,sorodax  (560)  gottleg2000  (605),1  0,58.9  53.4,29,8 avr. 2022,,https://www.chess.com/game/live/43171796363,'Comoros','Afghanistan'
109,c3161e34e1603def90083e2f642b2590da57be3c,9,3 min,sorodax  (551)  skiwrldd  (651),0  1,52.2  63.1,47,8 avr. 2022,,https://www.chess.com/game/live/43167653223,'Comoros','United States'
110,af534f84dab0d51fcb93698f0c28541a9b0c7dc8,10,3 min,kingsiva18  (576)  sorodax  (557),1  0,80  73,46,8 avr. 2022,,https://www.chess.com/game/live/43167078381,'Australia','Comoros'
111,aaab2d0f351873ee0bcdfb4549f5cef6f7e6f324,11,3 min,sorodax  (565)  lukegalganski  (543),1  0,74.7  69.2,24,8 avr. 2022,,https://www.chess.com/game/live/43163353641,'Comoros','United States'
112,8cc2172832a94798aae868db51015ad4637062a0,12,1 min,sorodax  (517)  RealChess4  (557),0  1,67.1  68.7,28,8 avr. 2022,,https://www.chess.com/game/live/43156238085,'Comoros','India'
113,4ccecf0554bf7702e5bd2a6c86356269bce5b1cc,13,1 min,hugos65  (510)  sorodax  (524),0  1,29.4  53.1,24,8 avr. 2022,,https://www.chess.com/game/live/43155663369,'Germany','Comoros'
114,701e7ac19ed6e413fb0141742020114846cb8815,14,10 min,sorodax  (989)  Maxiflag  (1099),0  1,79.2  87.4,73,8 avr. 2022,,https://www.chess.com/game/live/43154448613,'Comoros','Sweden'
115,367f415d463c8505277841ac8a95615927d581aa,15,10 min,serbang  (1045)  sorodax  (995),1  0,42.9  33,26,8 avr. 2022,,https://www.chess.com/game/live/43153220045,'United Arab Emirates','Comoros'
116,4c3f1b653e7a46500b86dc461e836c0d5b91fe21,16,3 min,LeandroBarcelos02  (521)  sorodax  (557),0  1,67.8  82.1,14,8 avr. 2022,,https://www.chess.com/game/live/43151429499,'Brazil','Comoros'
117,a8c61aa039b4e6979ad3c5e48ae0e1403728250a,17,3 min,sorodax  (550)  Paras_Mehta7  (596),0  1,63.5  67.5,19,8 avr. 2022,,https://www.chess.com/game/live/43145973993,'Comoros','India'
118,06a8110a9b276730fa959ee080829c27e46c0a65,18,1 min,AlphaC213  (528)  sorodax  (516),0  1,78.2  86.6,29,8 avr. 2022,,https://www.chess.com/game/live/43145947593,'India','Comoros'
119,ebfe7bade9b168aecbfd97487ded8b3cd31770c4,19,10 min,sorodax  (1002)  Barcenaungaro  (978),1  0,76.6  61.5,51,7 avr. 2022,,https://www.chess.com/game/live/43104036293,'Comoros','Brazil'
120,3ec1e204016ef83284baa365f21d804ba98249ab,20,10 min,sorodax  (994)  Willtheyogi  (1083),0  1,78.4  85.6,37,7 avr. 2022,,https://www.chess.com/game/live/43102170999,'Comoros','United States'
121,d1e0aa1478bd7ee3c8be1308a168b9b79969e676,21,10 min,sorodax  (1000)  Michaelanderson1955  (1048),1  0,56.9  58.7,61,7 avr. 2022,,https://www.chess.com/game/live/43067445223,'Comoros','United Kingdom'
122,3112693a98461aae0beee67e014619758c80d05c,22,10 min,lothairenoah  (1002)  sorodax  (991),0  1,45.4  59.9,12,7 avr. 2022,,https://www.chess.com/game/live/43067369071,'France','Comoros'
123,8e8ada667f4fc239a8c3828cf923f772aa66e955,23,10 min,momopax  (1027)  sorodax  (982),0  1,100  100,1,7 avr. 2022,,https://www.chess.com/game/live/43067360309,'Germany','Comoros'
124,a575157a24e009429b4fcf5c4d3bff4c8674a7f4,24,10 min,dodojas  (967)  sorodax  (973),0  1,65.5  74.7,32,7 avr. 2022,,https://www.chess.com/game/live/43066778761,'Croatia','Comoros'
125,3172d322a6a7b707bce7153a292b61a0afd35aba,25,10 min,sorodax  (965)  NeroneDiSeppia  (945),1  0,64.5  62,35,6 avr. 2022,,https://www.chess.com/game/live/43014553827,'Comoros','Czech Republic'
126,3337054e200e668a99a3d1ca655be875a7a4c6b0,26,1 min,sorodax  (507)  DrussAxeLegend  (589),½  ½,74.2  64,51,6 avr. 2022,,https://www.chess.com/game/live/42992930555,'Comoros','Australia'
127,a7266a40463d30c3e673623a50c6071d3c441161,27,3 min,vez123  (563)  sorodax  (558),0  1,62.7  70.8,29,6 avr. 2022,,https://www.chess.com/game/live/42992411399,'United States','Comoros'
128,31e26d5957ca252175e6f061adc7e386b80265b1,28,10 min,Down2Clownfish  (974)  sorodax  (957),1  0,85.3  74.4,50,6 avr. 2022,,https://www.chess.com/game/live/42983372881,'United States','Comoros'
129,85ceeb37a47be1e3305fc299900778ca64bff14c,29,1 min,sorodax  (505)  Lacilena  (548),1  0,88.1  61.5,10,6 avr. 2022,,https://www.chess.com/game/live/42973203191,'Comoros','Italy'
